date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,platform_fee_paid,perf_fee_paid,platform_fees_cum,cum_gross_contrib,cagr_pct,total_roi_pct
2019/03/14,BUY,Base1,50,3937.38,0.0605,-0.0302,0.0302,52.24180567,0.00000767,0.00000001,52.24181334,205695.9,430529.94,52.2226,0,0,0,0,0,217.1085,29000,89.764,609.2962
2019/03/15,BUY,Base1,50,3898.86,0.0302,-0.0151,0.0151,52.24181334,0.00000387,0,52.24181722,203683.55,430529.94,52.69,0,0,0,0,0,217.1085,29000,89.0471,602.3571
2019/03/16,BUY,Base1,50,4060.94,0.0151,-0.0076,0.0076,52.24181722,0.00000186,0,52.24181908,212150.9,430529.94,50.7233,0,0,0,0,0,217.1085,29000,91.4682,631.5548
2019/03/17,BUY,Base1,50,3961.81,0.0076,-0.0038,0.0038,52.24181908,0.00000095,0,52.24182003,206972.17,430529.94,51.9262,0,0,0,0,0,217.1085,29000,89.8212,613.6971
2019/03/18,BUY,Base1,50,4040.15,0.0038,-0.0019,0.0019,52.24182003,0.00000047,0,52.2418205,211064.79,430529.94,50.9756,0,0,0,0,0,217.1085,29000,90.9269,627.8096
2019/03/19,BUY,Base1,50,4067.52,0.0019,-0.0009,0.0009,52.2418205,0.00000023,0,52.24182073,212494.65,430529.94,50.6435,0,0,0,0,0,217.1085,29000,91.2367,632.7402
2019/03/20,BUY,Base1,50,4108.24,0.0009,-0.0005,0.0005,52.24182073,0.00000011,0,52.24182084,214621.94,430529.94,50.1494,0,0,0,0,0,217.1085,29000,91.7466,640.0757
2019/03/21,BUY,Base1,50,4038.8,0.0005,-0.0002,0.0002,52.24182084,0.00000006,0,52.2418209,210994.27,430529.94,50.992,0,0,0,0,0,217.1085,29000,90.5769,627.5664
2019/03/22,BUY,Base1,50,3978.69,0.0002,-0.0001,0.0001,52.2418209,0.00000003,0,52.24182093,207854.01,430529.94,51.7214,0,0,0,0,0,217.1085,29000,89.5427,616.738
2019/03/23,BUY,Base1,50,4008.89,0.0001,-0.0001,0.0001,52.24182093,0.00000001,0,52.24182095,209431.71,430529.94,51.3549,0,0,0,0,0,217.1085,29000,89.9003,622.1783
2019/03/24,BUY,Base1,50,4043.51,0.0001,0,0,52.24182095,0.00000001,0,52.24182095,211240.33,430529.94,50.9348,0,0,0,0,0,217.1085,29000,90.3219,628.4149
2019/03/25,BUY,Base1,50,3975.25,0,0,0,52.24182095,0,0,52.24182096,207674.3,430529.94,51.7631,0,0,0,0,0,217.1085,29000,89.1676,616.1183
2019/03/26,BUY,Base1,50,3926.16,0,0,0,52.24182096,0,0,52.24182096,205109.75,430529.94,52.3588,0,0,0,0,0,217.1085,29000,88.3023,607.275
2019/03/27,BUY,Base1,50,4032.62,0,0,0,52.24182096,0,0,52.24182096,210671.41,430529.94,51.067,0,0,0,0,0,217.1085,29000,89.8315,626.4531
2019/03/28,BUY,Base1,50,4074.56,0,0,0,52.24182096,0,0,52.24182096,212862.43,430529.94,50.558,0,0,0,0,0,217.1085,29000,90.3589,634.0084
2019/03/29,BUY,Base1,50,4087.51,0,0,0,52.24182096,0,0,52.24182096,213538.97,430529.94,50.4009,0,0,0,0,0,217.1085,29000,90.4456,636.3413
2019/03/30,BUY,Base1,50,4148.42,0,0,0,52.24182096,0,0,52.24182096,216721.01,430529.94,49.6618,0,0,0,0,0,217.1085,29000,91.2471,647.3138
2019/03/31,BUY,Base1,50,4085.56,0,0,0,52.24182096,0,0,52.24182096,213437.09,430529.94,50.4246,0,0,0,0,0,217.1085,29000,90.2001,635.99
2019/04/01,BUY,Base1,50,4130.32,495.3568,-247.6784,247.6784,52.24182096,0.05991793,0.00004797,52.30173889,216270.6,430529.94,49.7664,0,500,495.3568,3.7433,0,220.8517,29500,89.8536,633.1207
2019/04/02,BUY,Base2,45,4896.34,247.6784,-111.4553,136.2231,52.30173889,0.02274477,0.00001821,52.32448366,256334.69,430529.94,40.4607,0,0,0,0,0,220.8517,29500,100.4035,768.9311
2019/04/03,BUY,Base2,45,4970.89,136.2231,-61.3004,74.9227,52.32448366,0.01232201,0.00000987,52.33680567,260235.43,430529.94,39.5546,0,0,0,0,0,220.8517,29500,101.255,782.154
2019/04/04,BUY,Base2,45,4905.39,74.9227,-33.7152,41.2075,52.33680567,0.0068676,0.0000055,52.34367327,256807.34,430529.94,40.3509,0,0,0,0,0,220.8517,29500,100.2772,770.5334
2019/04/05,BUY,Base2,45,5029.17,41.2075,-18.5434,22.6641,52.34367327,0.00368421,0.00000295,52.34735748,263286.42,430529.94,38.846,0,0,0,0,0,220.8517,29500,101.7608,792.4964
2019/04/06,BUY,Base2,45,5043.02,22.6641,-10.1989,12.4653,52.34735748,0.00202075,0.00000162,52.34937823,264011.43,430529.94,38.6776,0,0,0,0,0,220.8517,29500,101.8143,794.954
2019/04/07,BUY,Base3,22,5195.37,12.4653,-2.7424,9.7229,52.34937823,0.00052742,0.00000042,52.34990566,271986.85,430529.94,36.8251,0,0,0,0,0,220.8517,29500,103.6208,821.9893
2019/04/08,BUY,Base3,22,5296.4,9.7229,-2.139,7.5839,52.34990566,0.00040354,0.00000032,52.3503092,277275.76,430529.94,35.5966,0,0,0,0,0,220.8517,29500,104.7514,839.9178
2019/04/09,BUY,Base3,22,5192.2,7.5839,-1.6685,5.9154,52.3503092,0.00032108,0.00000026,52.35063028,271820.86,430529.94,36.8637,0,0,0,0,0,220.8517,29500,103.328,821.4266
2019/04/10,BUY,Base3,22,5317.98,5.9154,-1.3014,4.614,52.35063028,0.00024452,0.0000002,52.3508748,278405.52,430529.94,35.3342,0,0,0,0,0,220.8517,29500,104.7607,843.7475
2019/04/11,BUY,Base3,22,5077.52,4.614,-1.0151,3.5989,52.3508748,0.00019976,0.00000016,52.35107456,265817.23,430529.94,38.2581,0,0,0,0,0,220.8517,29500,101.6344,801.0753
2019/04/12,BUY,Base3,22,5123.07,3.5989,-0.7918,2.8072,52.35107456,0.00015443,0.00000012,52.35122898,268201.82,430529.94,37.7043,0,0,0,0,0,220.8517,29500,102.0854,809.1587
2019/04/13,BUY,Base3,22,5119.5,2.8072,-0.6176,2.1896,52.35122898,0.00012054,0.0000001,52.35134952,268014.92,430529.94,37.7477,0,0,0,0,0,220.8517,29500,101.9167,808.5252
2019/04/14,BUY,Base3,22,5201.13,2.1896,-0.4817,1.7079,52.35134952,0.00009254,0.00000007,52.35144206,272288.36,430529.94,36.7551,0,0,0,0,0,220.8517,29500,102.8113,823.0114
2019/04/15,BUY,Base2,45,5039.23,1.7079,-0.7685,0.9393,52.35144206,0.00015239,0.00000012,52.35159445,263812.66,430529.94,38.7237,0,0,0,0,0,220.8517,29500,100.6593,794.2802
2019/04/16,BUY,Base3,22,5221.81,0.9393,-0.2067,0.7327,52.35159445,0.00003954,0.00000003,52.351634,273371.02,430529.94,36.5036,0,0,0,0,0,220.8517,29500,102.8175,826.6814
2019/04/17,BUY,Base3,22,5248.35,0.7327,-0.1612,0.5715,52.351634,0.00003069,0.00000002,52.35166468,274760.43,430529.94,36.1809,0,0,0,0,0,220.8517,29500,103.0193,831.3913
2019/04/18,BUY,Base3,22,5302.38,0.5715,-0.1257,0.4458,52.35166468,0.00002369,0.00000002,52.35168838,277588.99,430529.94,35.5239,0,0,0,0,0,220.8517,29500,103.5545,840.9796
2019/04/19,BUY,Base3,22,5313.85,0.4458,-0.0981,0.3477,52.35168838,0.00001844,0.00000001,52.35170682,278189.46,430529.94,35.3844,0,0,0,0,0,220.8517,29500,103.5684,843.0151
2019/04/20,BUY,Base3,22,5329.37,0.3477,-0.0765,0.2712,52.35170682,0.00001434,0.00000001,52.35172116,279001.96,430529.94,35.1957,0,0,0,0,0,220.8517,29500,103.6309,845.7694
2019/04/21,BUY,Base3,22,5337.61,0.2712,-0.0597,0.2115,52.35172116,0.00001117,0.00000001,52.35173233,279433.34,430529.94,35.0955,0,0,0,0,0,220.8517,29500,103.605,847.2317
2019/04/22,BUY,Base3,22,5400.05,0.2115,-0.0465,0.165,52.35173233,0.00000861,0.00000001,52.35174094,282702.18,430529.94,34.3362,0,0,0,0,0,220.8517,29500,104.2289,858.3125
2019/04/23,BUY,Base3,22,5531.47,0.165,-0.0363,0.1287,52.35174094,0.00000656,0.00000001,52.3517475,289582.25,430529.94,32.7382,0,0,0,0,0,220.8517,29500,105.6581,881.6347
2019/04/24,BUY,Base3,22,5483.76,0.1287,-0.0283,0.1004,52.3517475,0.00000516,0,52.35175266,287084.55,430529.94,33.3183,0,0,0,0,0,220.8517,29500,104.9693,873.168
2019/04/25,BUY,Base3,22,5249.19,0.1004,-0.0221,0.0783,52.35175266,0.0000042,0,52.35175686,274804.4,430529.94,36.1707,0,0,0,0,0,220.8517,29500,102.0396,831.5403
2019/04/26,BUY,Base3,22,5322.3,0.0783,-0.0172,0.0611,52.35175686,0.00000323,0,52.35176009,278631.83,430529.94,35.2817,0,0,0,0,0,220.8517,29500,102.7985,844.5147
2019/04/27,BUY,Base3,22,5340.9,0.0611,-0.0134,0.0476,52.35176009,0.00000251,0,52.35176261,279605.58,430529.94,35.0555,0,0,0,0,0,220.8517,29500,102.8976,847.8155
2019/04/28,BUY,Base3,22,5337.7,0.0476,-0.0105,0.0372,52.35176261,0.00000196,0,52.35176457,279438.05,430529.94,35.0944,0,0,0,0,0,220.8517,29500,102.7359,847.2476
2019/04/29,BUY,Base3,22,5291.11,0.0372,-0.0082,0.029,52.35176457,0.00000154,0,52.35176611,276998.98,430529.94,35.6609,0,0,0,0,0,220.8517,29500,102.0556,838.9796
2019/04/30,BUY,Base3,22,5344.86,0.029,-0.0064,0.0226,52.35176611,0.00000119,0,52.3517673,279812.89,430529.94,35.0073,0,0,0,0,0,220.8517,29500,102.575,848.5183
2019/05/01,BUY,Base3,22,5375.46,495.3794,-108.9835,386.3959,52.3517673,0.02025804,0.00001622,52.37202534,281910.12,430529.94,34.5202,0,500,495.3568,3.7433,0,224.595,30000,101.8603,839.7004
2019/05/02,BUY,Base3,22,5456.81,386.3959,-85.0071,301.3888,52.37202534,0.0155657,0.00001246,52.38759105,286170.52,430529.94,33.5306,0,0,0,0,0,224.595,30000,102.6889,853.9017
2019/05/03,BUY,Base3,22,5667.7,301.3888,-66.3055,235.0833,52.38759105,0.01168948,0.00000936,52.39928053,297218.49,430529.94,30.9645,0,0,0,0,0,224.595,30000,104.9821,890.7283
2019/05/04,BUY,Base3,22,5776.11,235.0833,-51.7183,183.3649,52.39928053,0.00894667,0.00000716,52.4082272,302899.05,430529.94,29.6451,0,0,0,0,0,224.595,30000,106.0725,909.6635
2019/05/05,BUY,Base3,22,5722.09,183.3649,-40.3403,143.0247,52.4082272,0.00704428,0.00000564,52.41527148,300067.93,430529.94,30.3027,0,0,0,0,0,224.595,30000,105.3417,900.2264
2019/05/06,BUY,Base3,22,5658.92,143.0247,-31.4654,111.5592,52.41527148,0.00555588,0.00000445,52.42082736,296756.83,430529.94,31.0717,0,0,0,0,0,224.595,30000,104.5059,889.1894
2019/05/07,BUY,Base3,22,5778.25,111.5592,-24.543,87.0162,52.42082736,0.00424409,0.0000034,52.42507144,303012.19,430529.94,29.6188,0,0,0,0,0,224.595,30000,105.7151,910.0406
2019/05/08,BUY,Base3,22,5908.27,87.0162,-19.1436,67.8726,52.42507144,0.00323754,0.00000259,52.42830898,309828.48,430529.94,28.0356,0,0,0,0,0,224.595,30000,107.0188,932.7616
2019/05/09,BUY,Base4,20,6190.46,67.8726,-13.5745,54.2981,52.42830898,0.00219106,0.00000175,52.43050004,324623.21,430529.94,24.5992,0,0,0,0,0,224.595,30000,109.9174,982.0774
2019/05/10,BUY,Base4,20,6406.07,54.2981,-10.8596,43.4385,52.43050004,0.00169385,0.00000136,52.43219389,335927.74,430529.94,21.9734,0,0,0,0,0,224.595,30000,112.031,1019.7591
2019/05/11,BUY,Base5,20,7213.54,43.4385,-8.6877,34.7508,52.43219389,0.0012034,0.00000096,52.43339729,378265.16,430529.94,12.1396,0,0,0,0,0,224.595,30000,119.8599,1160.8839
2019/05/12,BUY,Base5,20,6974.96,34.7508,-6.9502,27.8006,52.43339729,0.00099565,0.0000008,52.43439294,365755.59,430529.94,15.0453,0,0,0,0,0,224.595,30000,117.4297,1119.1853
2019/05/13,SELL,Base6,0.5,7812.05,27.8006,2048.1005,2075.9011,52.43439294,-0.2623817,0.00020974,52.17201124,409646.26,430529.94,4.8507,0,0,0,0,0,224.595,30000,125.0638,1265.4875
2019/05/14,SELL,Base6,0.5,7940.9,2075.9011,2071.4636,4147.3647,52.17201124,-0.26106874,0.00020869,51.91094249,416366.97,430529.94,3.2897,0,0,0,0,0,224.595,30000,126.0466,1287.8899
2019/05/15,SELL,Base6,0.5,8185.61,4147.3647,2124.6136,6271.9784,51.91094249,-0.25976236,0.00020764,51.65118014,429068.4,430529.94,0.3395,0,0,0,0,0,224.595,30000,128.0029,1330.228
2019/05/16,SELL,Base6,0.5,7880.78,6271.9784,2035.2579,8307.2363,51.65118014,-0.25846251,0.0002066,51.39271763,413321.94,430529.94,3.9969,0,0,0,0,0,224.595,30000,125.222,1277.7398
2019/05/17,BUY,Base5,20,7346.5,8307.2363,-1661.4473,6645.7891,51.39271763,0.22597402,0.00018092,51.61869165,385862.51,430529.94,10.375,0,0,0,0,0,224.595,30000,120.3326,1186.2084
2019/05/18,BUY,Base5,20,7274.88,6645.7891,-1329.1578,5316.6313,51.61869165,0.18255895,0.00014616,51.8012506,382164.51,430529.94,11.2339,0,0,0,0,0,224.595,30000,119.5311,1173.8817
2019/05/19,SELL,Base6,0.5,8064.34,5316.6313,2088.7145,7405.3457,51.8012506,-0.25921346,0.00020721,51.54203714,423057.86,430529.94,1.7356,0,0,0,0,0,224.595,30000,126.3802,1310.1929
2019/05/20,SELL,Base6,0.5,7970.35,7405.3457,2054.0404,9459.3861,51.54203714,-0.25791635,0.00020617,51.28412079,418211.78,430529.94,2.8612,0,0,0,0,0,224.595,30000,125.4215,1294.0393
2019/05/21,SELL,Base6,0.5,7954.65,9459.3861,2039.7362,11499.1223,51.28412079,-0.25662574,0.00020514,51.02749505,417404.99,430529.94,3.0486,0,0,0,0,0,224.595,30000,125.1329,1291.35
2019/05/22,BUY,Base5,20,7632.9,11499.1223,-2299.8245,9199.2978,51.02749505,0.30106311,0.00024104,51.32855816,400985.05,430529.94,6.8624,0,0,0,0,0,224.595,30000,122.2153,1236.6168
2019/05/23,SELL,Base6,0.5,7863.49,9199.2978,2018.108,11217.4058,51.32855816,-0.25684811,0.00020531,51.07171005,412819.29,430529.94,4.1137,0,0,0,0,0,224.595,30000,124.0623,1276.0643
2019/05/24,SELL,Base6,0.5,7902.01,11217.4058,2017.8458,13235.2517,51.07171005,-0.25556284,0.00020429,50.81614721,414784.96,430529.94,3.6571,0,0,0,0,0,224.595,30000,124.2375,1282.6165
2019/05/25,SELL,Base6,0.5,7922.65,13235.2517,2012.9927,15248.2444,50.81614721,-0.254284,0.00020326,50.56186321,415832.19,430529.94,3.4139,0,0,0,0,0,224.595,30000,124.2589,1286.1073
2019/05/26,SELL,Base6,0.5,8745.39,15248.2444,2210.9161,17459.1605,50.56186321,-0.25301156,0.00020225,50.30885165,457429.69,457429.69,0,0,0,0,0,0,224.595,30000,130.7617,1424.7656
2019/05/27,SELL,Base6,0.5,8775.94,17459.1605,2207.5373,19666.6978,50.30885165,-0.25174549,0.00020124,50.05710616,458964.86,458964.86,0,0,0,0,0,0,224.595,30000,130.8368,1429.8829
2019/05/28,SELL,Base6,0.5,8720.39,19666.6978,2182.5874,21849.2852,50.05710616,-0.25048576,0.00020023,49.8066204,456182.44,458964.86,0.6062,0,0,0,0,0,224.595,30000,130.2455,1420.6081
2019/05/29,SELL,Base6,0.5,8665.46,21849.2852,2157.9864,24007.2716,49.8066204,-0.24923233,0.00019923,49.55738807,453444.84,458964.86,1.2027,0,0,0,0,0,224.595,30000,129.661,1411.4828
2019/05/30,SELL,Base6,0.5,8255.3,24007.2716,2045.5555,26052.8271,49.55738807,-0.24798517,0.00019823,49.3094029,433116.74,458964.86,5.6318,0,0,0,0,0,224.595,30000,126.3035,1343.7225
2019/05/31,SELL,Base6,0.5,8566.92,26052.8271,2112.1485,28164.9757,49.3094029,-0.24674425,0.00019724,49.06265865,448480.85,458964.86,2.2843,0,0,0,0,0,224.595,30000,128.5713,1394.9362
2019/06/01,SELL,Base6,0.5,8557.19,28660.3324,2099.1925,25148.6522,49.06265865,-0.24550954,0.00019625,48.8171491,442886.27,458964.86,3.5032,0,500,495.3568,3.7433,5610.8727,228.3382,30500,126.3937,1352.0861
2019/06/02,SELL,Base6,0.5,8742.95,25148.6522,2134.0295,27282.6817,48.8171491,-0.24428101,0.00019527,48.57286809,451952.84,458964.86,1.5278,0,0,0,0,0,228.3382,30500,127.6425,1381.8126
2019/06/03,SELL,Base6,0.5,8146.5,27282.6817,1978.4943,29261.1761,48.57286809,-0.24305863,0.00019429,48.32980946,422979.97,458964.86,7.8404,0,0,0,0,0,228.3382,30500,122.9372,1286.8196
2019/06/04,BUY,Base5,20,7715.95,29261.1761,-5852.2352,23408.9408,48.32980946,0.75785268,0.00060677,49.08766214,402166.89,458964.86,12.3752,0,0,0,0,0,228.3382,30500,119.39,1218.58
2019/06/05,SELL,Base6,0.5,7788.59,23408.9408,1911.6184,25320.5592,49.08766214,-0.24563466,0.00019635,48.84202748,405731.09,458964.86,11.5987,0,0,0,0,0,228.3382,30500,119.836,1230.2659
2019/06/06,SELL,Base6,0.5,7788.36,25320.5592,1901.9965,27222.5557,48.84202748,-0.24440551,0.00019537,48.59762197,405718.33,458964.86,11.6014,0,0,0,0,0,228.3382,30500,119.6897,1230.224
2019/06/07,SELL,Base6,0.5,8011.88,27222.5557,1946.7916,29169.3473,48.59762197,-0.2431825,0.00019439,48.35443947,416579.31,458964.86,9.235,0,0,0,0,0,228.3382,30500,121.3154,1265.8338
2019/06/08,SELL,Base6,0.5,7960.66,29169.3473,1924.6663,31094.0135,48.35443947,-0.24196562,0.00019342,48.11247386,414101.06,458964.86,9.775,0,0,0,0,0,228.3382,30500,120.769,1257.7084
2019/06/09,BUY,Base5,20,7650.83,31094.0135,-6218.8027,24875.2108,48.11247386,0.81217694,0.00065026,48.92465079,399189.4,458964.86,13.024,0,0,0,0,0,228.3382,30500,118.1829,1208.8177
2019/06/10,SELL,Base6,0.5,8016.6,24875.2108,1961.0468,26836.2576,48.92465079,-0.24481895,0.0001957,48.67983184,417083,458964.86,9.1253,0,0,0,0,0,228.3382,30500,120.9591,1267.4852
2019/06/11,SELL,Base6,0.5,7913.17,26836.2576,1926.0589,28762.3165,48.67983184,-0.24359388,0.00019472,48.43623796,412046.5,458964.86,10.2226,0,0,0,0,0,228.3382,30500,120.0029,1250.9721
2019/06/12,SELL,Base6,0.5,8160.34,28762.3165,1976.2809,30738.5974,48.43623796,-0.24237493,0.00019374,48.19386303,424016.91,458964.86,7.6145,0,0,0,0,0,228.3382,30500,121.7728,1290.2194
2019/06/13,SELL,Base6,0.5,8236.96,30738.5974,1984.8546,32723.452,48.19386303,-0.24116209,0.00019278,47.95270094,427707.93,458964.86,6.8103,0,0,0,0,0,228.3382,30500,122.2081,1302.3211
2019/06/14,SELL,Base6,0.5,8699.4,32723.452,2085.7986,34809.2506,47.95270094,-0.23995532,0.00019181,47.71274562,449881.51,458964.86,1.9791,0,0,0,0,0,228.3382,30500,125.4783,1375.0213
2019/06/15,SELL,Base6,0.5,8768.84,34809.2506,2091.9272,36901.1778,47.71274562,-0.23875458,0.00019085,47.47399104,453193.01,458964.86,1.2576,0,0,0,0,0,228.3382,30500,125.8262,1385.8787
2019/06/16,SELL,Base6,0.5,8993.01,36901.1778,2134.6704,39035.8482,47.47399104,-0.23755985,0.0001899,47.23643119,463833.55,463833.55,0,0,0,0,0,0,228.3382,30500,127.2595,1420.7657
2019/06/17,SELL,Base6,0.5,9186.39,39035.8482,2169.6614,41205.5095,47.23643119,-0.2363711,0.00018895,47.00006009,472966.39,472966.39,0,0,0,0,0,0,228.3382,30500,128.4441,1450.7095
2019/06/18,SELL,Base6,0.5,9060,41205.5095,2129.1027,43334.6123,47.00006009,-0.2351883,0.000188,46.76487179,467024.35,472966.39,1.2563,0,0,0,0,0,228.3382,30500,127.4211,1431.2274
2019/06/19,SELL,Base6,0.5,9266.55,43334.6123,2166.7451,45501.3574,46.76487179,-0.23401142,0.00018706,46.53086037,476681.9,476681.9,0,0,0,0,0,0,228.3382,30500,128.6711,1462.8915
2019/06/20,SELL,Base6,0.5,9496.7,45501.3574,2209.4481,47710.8055,46.53086037,-0.23284043,0.00018612,46.29801995,487389.21,487389.21,0,0,0,0,0,0,228.3382,30500,130.0466,1497.9974
2019/06/21,HOLD,Hold(momo),0,10102.66,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,515443.96,515443.96,0,0,0,0,0,0,228.3382,30500,133.7862,1589.9802
2019/06/22,HOLD,Hold(momo),0,10463.9,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,532168.66,532168.66,0,0,0,0,0,0,228.3382,30500,135.8728,1644.8153
2019/06/23,HOLD,Hold(momo),0,10704.98,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,543330.18,543330.18,0,0,0,0,0,0,228.3382,30500,137.1784,1681.4104
2019/06/24,HOLD,Hold(momo),0,10898.9,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,552308.3,552308.3,0,0,0,0,0,0,228.3382,30500,138.1772,1710.8469
2019/06/25,HOLD,Hold(momo),0,11528.02,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,581435.31,581435.31,0,0,0,0,0,0,228.3382,30500,141.6982,1806.3453
2019/06/26,HOLD,Hold(momo),0,12830.41,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,641733.38,641733.38,0,0,0,0,0,0,228.3382,30500,148.7589,2004.0439
2019/06/27,HOLD,Hold(momo),0,11186.62,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,565629.16,641733.38,11.8592,0,0,0,0,0,228.3382,30500,139.3693,1754.5218
2019/06/28,HOLD,Hold(momo),0,12416.34,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,622562.76,641733.38,2.9873,0,0,0,0,0,228.3382,30500,146.1488,1941.1894
2019/06/29,HOLD,Hold(momo),0,11913.51,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,599282.73,641733.38,6.615,0,0,0,0,0,228.3382,30500,143.1863,1864.8614
2019/06/30,HOLD,Hold(momo),0,10777.53,47710.8055,0,47710.8055,46.29801995,0,0,46.29801995,546689.1,641733.38,14.8106,0,0,0,0,0,228.3382,30500,136.4449,1692.4233
2019/07/01,HOLD,Hold(momo),0,10535.95,48206.1622,0,38448.9899,46.29801995,0,0,46.29801995,526242.61,641733.38,17.9967,0,500,495.3568,3.7433,9757.1724,232.0815,31000,132.482,1597.5568
2019/07/02,HOLD,Hold(momo),0,10836.74,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,540168.59,641733.38,15.8266,0,0,0,0,0,232.0815,31000,134.1356,1642.4793
2019/07/03,HOLD,Hold(momo),0,11981.91,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,593187.7,641733.38,7.5648,0,0,0,0,0,232.0815,31000,140.5808,1813.5087
2019/07/04,HOLD,Hold(momo),0,11220.32,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,557927.59,641733.38,13.0593,0,0,0,0,0,232.0815,31000,136.0702,1699.7664
2019/07/05,HOLD,Hold(momo),0,10996.65,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,547572.11,641733.38,14.673,0,0,0,0,0,232.0815,31000,134.5967,1666.3616
2019/07/06,HOLD,Hold(momo),0,11294.25,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,561350.4,641733.38,12.5259,0,0,0,0,0,232.0815,31000,136.1692,1710.8077
2019/07/07,HOLD,Hold(momo),0,11440.71,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,568131.21,641733.38,11.4693,0,0,0,0,0,232.0815,31000,136.8461,1732.6813
2019/07/08,HOLD,Hold(momo),0,12177.26,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,602232.02,641733.38,6.1554,0,0,0,0,0,232.0815,31000,140.8029,1842.6839
2019/07/09,HOLD,Hold(momo),0,12486.24,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,616537.18,641733.38,3.9263,0,0,0,0,0,232.0815,31000,142.3093,1888.8296
2019/07/10,HOLD,Hold(momo),0,12125.03,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,599813.87,641733.38,6.5322,0,0,0,0,0,232.0815,31000,140.1745,1834.8835
2019/07/11,HOLD,Hold(momo),0,11379.41,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,565293.14,641733.38,11.9115,0,0,0,0,0,232.0815,31000,135.8369,1723.5263
2019/07/12,HOLD,Hold(momo),0,11849.01,38448.9899,0,38448.9899,46.29801995,0,0,46.29801995,587034.69,641733.38,8.5236,0,0,0,0,0,232.0815,31000,138.3143,1793.6603
