date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,perf_fee_paid,cum_gross_contrib,cagr_pct,,,
2024/12/24,HOLD,Hold(momo),0,98646.24,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,358823.62,383870.09,6.5247,0,0,0,0,40000,55.3545,,,
2024/12/25,HOLD,Hold(momo),0,99390.06,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,361300.16,383870.09,5.8796,0,0,0,0,40000,55.5314,,,
2024/12/26,HOLD,Hold(momo),0,95736.32,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,349135.07,383870.09,9.0486,0,0,0,0,40000,54.4291,,,
2024/12/27,HOLD,Hold(momo),0,94209.45,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,344051.38,383870.09,10.373,0,0,0,0,40000,53.939,,,
2024/12/28,HOLD,Hold(momo),0,95157.29,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,347207.2,383870.09,9.5509,0,0,0,0,40000,54.1844,,,
2024/12/29,HOLD,Hold(momo),0,93615.04,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,342072.3,383870.09,10.8885,0,0,0,0,40000,53.6886,,,
2024/12/30,HOLD,Hold(momo),0,92671.52,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,338930.86,383870.09,11.7069,0,0,0,0,40000,53.3689,,,
2024/12/31,HOLD,Hold(momo),0,93441.7,30382.1738,0,30382.1738,3.3294877,0,0,3.3294877,341495.16,383870.09,11.0389,0,0,0,0,40000,53.5644,,,
2025/01/01,HOLD,Hold(momo),0,94451.94,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,345354.1,383870.09,10.0336,0,500,495.3568,0,40500,53.4919,,,
2025/01/02,HOLD,Hold(momo),0,96919.35,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,353569.31,383870.09,7.8935,0,0,0,0,40500,54.1785,,,
2025/01/03,HOLD,Hold(momo),0,98141.03,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,357636.88,383870.09,6.8339,0,0,0,0,40500,54.4945,,,
2025/01/04,HOLD,Hold(momo),0,98216.37,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,357887.73,383870.09,6.7685,0,0,0,0,40500,54.4794,,,
2025/01/05,HOLD,Hold(momo),0,98346.79,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,358321.96,383870.09,6.6554,0,0,0,0,40500,54.4801,,,
2025/01/06,HOLD,Hold(momo),0,102280.87,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,371420.43,383870.09,3.2432,0,0,0,0,40500,55.5529,,,
2025/01/07,HOLD,Hold(momo),0,96974.64,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,353753.4,383870.09,7.8455,0,0,0,0,40500,54.0125,,,
2025/01/08,HOLD,Hold(momo),0,95087.27,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,347469.43,383870.09,9.4825,0,0,0,0,40500,53.4276,,,
2025/01/09,HOLD,Hold(momo),0,92580.98,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,339124.76,383870.09,11.6564,0,0,0,0,40500,52.6514,,,
2025/01/10,HOLD,Hold(momo),0,94735.73,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,346298.98,383870.09,9.7875,0,0,0,0,40500,53.2531,,,
2025/01/11,HOLD,Hold(momo),0,94586.63,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,345802.55,383870.09,9.9168,0,0,0,0,40500,53.1738,,,
2025/01/12,HOLD,Hold(momo),0,94524.07,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,345594.26,383870.09,9.971,0,0,0,0,40500,53.12,,,
2025/01/13,HOLD,Hold(momo),0,94542.57,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,345655.85,383870.09,9.955,0,0,0,0,40500,53.0899,,,
2025/01/14,HOLD,Hold(momo),0,96554.04,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,352353.02,383870.09,8.2103,0,0,0,0,40500,53.6386,,,
2025/01/15,HOLD,Hold(momo),0,100509.31,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,365522.04,383870.09,4.7798,0,0,0,0,40500,54.7251,,,
2025/01/16,HOLD,Hold(momo),0,99993.52,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,363804.73,383870.09,5.2271,0,0,0,0,40500,54.544,,,
2025/01/17,HOLD,Hold(momo),0,104114.68,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,377526.08,383870.09,1.6526,0,0,0,0,40500,55.6454,,,
2025/01/18,HOLD,Hold(momo),0,104441.4,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,378613.89,383870.09,1.3693,0,0,0,0,40500,55.6967,,,
2025/01/19,HOLD,Hold(momo),0,101292.64,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,368130.13,383870.09,4.1003,0,0,0,0,40500,54.7965,,,
2025/01/20,HOLD,Hold(momo),0,102228.25,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,371245.23,383870.09,3.2888,0,0,0,0,40500,55.0181,,,
2025/01/21,HOLD,Hold(momo),0,106188.14,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,384429.64,384429.64,0,0,0,0,0,40500,56.0545,,,
2025/01/22,HOLD,Hold(momo),0,103692.1,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,376119.1,384429.64,2.1618,0,0,0,0,40500,55.3445,,,
2025/01/23,HOLD,Hold(momo),0,103962.6,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,377019.73,384429.64,1.9275,0,0,0,0,40500,55.3809,,,
2025/01/24,HOLD,Hold(momo),0,104906.68,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,380163.03,384429.64,1.1099,0,0,0,0,40500,55.5987,,,
2025/01/25,HOLD,Hold(momo),0,104796.45,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,379796.02,384429.64,1.2053,0,0,0,0,40500,55.5319,,,
2025/01/26,HOLD,Hold(momo),0,102606.8,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,372505.61,384429.64,3.1017,0,0,0,0,40500,54.9016,,,
2025/01/27,HOLD,Hold(momo),0,102090.57,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,370786.83,384429.64,3.5488,0,0,0,0,40500,54.7239,,,
2025/01/28,HOLD,Hold(momo),0,101300.37,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,368155.87,384429.64,4.2332,0,0,0,0,40500,54.4706,,,
2025/01/29,HOLD,Hold(momo),0,103745.37,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,376296.46,384429.64,2.1156,0,0,0,0,40500,55.1009,,,
2025/01/30,HOLD,Hold(momo),0,104789.94,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,379774.35,384429.64,1.211,0,0,0,0,40500,55.3452,,,
2025/01/31,HOLD,Hold(momo),0,102459.58,30877.5306,0,30877.5306,3.3294877,0,0,3.3294877,372015.44,384429.64,3.2293,0,0,0,0,40500,54.6791,,,
2025/02/01,HOLD,Hold(momo),0,100631.06,31372.8873,0,30194.4156,3.3294877,0,0,3.3294877,365244.29,384429.64,4.9906,0,500,495.3568,1178.4717,41000,53.7141,,,
2025/02/02,HOLD,Hold(momo),0,97678.77,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,355414.68,384429.64,7.5475,0,0,0,0,41000,52.8571,,,
2025/02/03,HOLD,Hold(momo),0,101436.41,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,367925.69,384429.64,4.2931,0,0,0,0,41000,53.8639,,,
2025/02/04,HOLD,Hold(momo),0,97804.24,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,355832.43,384429.64,7.4389,0,0,0,0,41000,52.8226,,,
2025/02/05,HOLD,Hold(momo),0,96625.26,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351907.03,384429.64,8.46,0,0,0,0,41000,52.4557,,,
2025/02/06,HOLD,Hold(momo),0,96579.83,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351755.77,384429.64,8.4993,0,0,0,0,41000,52.4083,,,
2025/02/07,HOLD,Hold(momo),0,96539.8,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351622.49,384429.64,8.534,0,0,0,0,41000,52.3626,,,
2025/02/08,HOLD,Hold(momo),0,96479.32,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351421.12,384429.64,8.5864,0,0,0,0,41000,52.3111,,,
2025/02/09,HOLD,Hold(momo),0,96502.8,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351499.3,384429.64,8.566,0,0,0,0,41000,52.2834,,,
2025/02/10,HOLD,Hold(momo),0,97490.3,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,354787.17,384429.64,7.7108,0,0,0,0,41000,52.5266,,,
2025/02/11,HOLD,Hold(momo),0,95827.65,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,349251.4,384429.64,9.1508,0,0,0,0,41000,52.024,,,
2025/02/12,HOLD,Hold(momo),0,97915.29,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,356202.17,384429.64,7.3427,0,0,0,0,41000,52.5764,,,
2025/02/13,HOLD,Hold(momo),0,96678.81,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,352085.32,384429.64,8.4136,0,0,0,0,41000,52.196,,,
2025/02/14,HOLD,Hold(momo),0,97553.76,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,354998.46,384429.64,7.6558,0,0,0,0,41000,52.4068,,,
2025/02/15,HOLD,Hold(momo),0,97642.79,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,355294.88,384429.64,7.5787,0,0,0,0,41000,52.3973,,,
2025/02/16,HOLD,Hold(momo),0,96157.6,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,350349.96,384429.64,8.865,0,0,0,0,41000,51.9471,,,
2025/02/17,HOLD,Hold(momo),0,95837.34,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,349283.66,384429.64,9.1424,0,0,0,0,41000,51.823,,,
2025/02/18,HOLD,Hold(momo),0,95671.9,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,348732.83,384429.64,9.2857,0,0,0,0,41000,51.7425,,,
2025/02/19,HOLD,Hold(momo),0,96685.07,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,352106.17,384429.64,8.4082,0,0,0,0,41000,51.9934,,,
2025/02/20,HOLD,Hold(momo),0,98356.25,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,357670.34,384429.64,6.9608,0,0,0,0,41000,52.4238,,,
2025/02/21,HOLD,Hold(momo),0,96153.83,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,350337.41,384429.64,8.8683,0,0,0,0,41000,51.7769,,,
2025/02/22,HOLD,Hold(momo),0,96587.54,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,351781.44,384429.64,8.4926,0,0,0,0,41000,51.8646,,,
2025/02/23,HOLD,Hold(momo),0,96292.85,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,350800.28,384429.64,8.7479,0,0,0,0,41000,51.7485,,,
2025/02/24,HOLD,Hold(momo),0,91605.46,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,335193.67,384429.64,12.8075,0,0,0,0,41000,50.3801,,,
2025/02/25,HOLD,Hold(momo),0,88688.62,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,325482.08,384429.64,15.3338,0,0,0,0,41000,49.492,,,
2025/02/26,HOLD,Hold(momo),0,84197.43,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,310528.72,384429.64,19.2235,0,0,0,0,41000,48.1028,,,
2025/02/27,HOLD,Hold(momo),0,84718.83,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,312264.72,384429.64,18.7719,0,0,0,0,41000,48.2321,,,
2025/02/28,HOLD,Hold(momo),0,84391.5,30194.4156,0,30194.4156,3.3294877,0,0,3.3294877,311174.88,384429.64,19.0554,0,0,0,0,41000,48.1008,,,
2025/03/01,HOLD,Hold(momo),0,86090.44,30689.7723,0,30689.7723,3.3294877,0,0,3.3294877,317326.83,384429.64,17.4552,0,500,495.3568,0,41500,48.2839,,,
2025/03/02,SELL,Base8,12,94381.51,30689.7723,37709.0492,68398.8215,3.3294877,-0.39985815,0.00031963,2.92962954,344901.68,384429.64,10.2822,0,0,0,0,41500,50.6635,,,
2025/03/03,HOLD,Hold(momo),0,86233.55,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,321031.18,384429.64,16.4916,0,0,0,0,41500,48.5552,,,
2025/03/04,HOLD,Hold(momo),0,87322.74,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,324222.1,384429.64,15.6615,0,0,0,0,41500,48.8084,,,
2025/03/05,HOLD,Hold(momo),0,90671.38,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,334032.38,384429.64,13.1096,0,0,0,0,41500,49.6366,,,
2025/03/06,HOLD,Hold(momo),0,89991.54,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,332040.7,384429.64,13.6277,0,0,0,0,41500,49.432,,,
2025/03/07,HOLD,Hold(momo),0,86823.19,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,322758.6,384429.64,16.0422,0,0,0,0,41500,48.5848,,,
2025/03/08,HOLD,Hold(momo),0,86293.86,68398.8215,0,68398.8215,2.92962954,0,0,2.92962954,321207.86,384429.64,16.4456,0,0,0,0,41500,48.4157,,,
2025/03/09,BUY,Retrace-1.5,22,80795.45,68398.8215,-15047.7407,53351.0808,2.92962954,0.18609591,0.000149,3.11572545,305087.52,384429.64,20.6389,0,0,0,0,41500,46.9187,,,
2025/03/10,BUY,Retrace-1.5,22,78626.41,53351.0808,-11737.2378,41613.843,3.11572545,0.14915914,0.00011942,3.26488459,298320,384429.64,22.3993,0,0,0,0,41500,46.2552,,,
2025/03/11,BUY,Retrace-1.5,22,82965.88,41613.843,-9155.0455,32458.7975,3.26488459,0.11025884,0.00008828,3.37514343,312480.54,384429.64,18.7158,0,0,0,0,41500,47.538,,,
2025/03/12,HOLD,Hold(momo),0,83701.9,32458.7975,0,32458.7975,3.37514343,0,0,3.37514343,314964.72,384429.64,18.0696,0,0,0,0,41500,47.7329,,,
2025/03/13,BUY,Retrace-1.5,22,81121,32458.7975,-7140.9355,25317.8621,3.37514343,0.08795778,0.00007042,3.46310121,306248.1,384429.64,20.337,0,0,0,0,41500,46.9069,,,
2025/03/14,HOLD,Hold(momo),0,84019.44,25317.8621,0,25317.8621,3.46310121,0,0,3.46310121,316285.69,384429.64,17.726,0,0,0,0,41500,47.7911,,,
2025/03/15,HOLD,Hold(momo),0,84378.87,25317.8621,0,25317.8621,3.46310121,0,0,3.46310121,317530.43,384429.64,17.4022,0,0,0,0,41500,47.8723,,,
2025/03/16,BUY,Retrace-1.5,22,82599.04,25317.8621,-5569.9297,19747.9324,3.46310121,0.0673794,0.00005395,3.53048061,311362.24,384429.64,19.0067,0,0,0,0,41500,47.2857,,,
2025/03/17,HOLD,Hold(momo),0,84039.03,19747.9324,0,19747.9324,3.53048061,0,0,3.53048061,316446.1,384429.64,17.6843,0,0,0,0,41500,47.7144,,,
2025/03/18,BUY,Retrace-1.5,22,82744.92,19747.9324,-4344.5451,15403.3873,3.53048061,0.05246328,0.000042,3.58294388,311873.79,384429.64,18.8736,0,0,0,0,41500,47.2722,,,
2025/03/19,HOLD,Hold(momo),0,86873.42,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,326665.98,384429.64,15.0258,0,0,0,0,41500,48.557,,,
2025/03/20,HOLD,Hold(momo),0,84205.69,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,317107.65,384429.64,17.5122,0,0,0,0,41500,47.6828,,,
2025/03/21,HOLD,Hold(momo),0,84083.7,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,316670.57,384429.64,17.6259,0,0,0,0,41500,47.6136,,,
2025/03/22,HOLD,Hold(momo),0,83859.68,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,315867.91,384429.64,17.8347,0,0,0,0,41500,47.5117,,,
2025/03/23,HOLD,Hold(momo),0,86108.35,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,323924.77,384429.64,15.7389,0,0,0,0,41500,48.1945,,,
2025/03/24,HOLD,Hold(momo),0,87522.27,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,328990.77,384429.64,14.4211,0,0,0,0,41500,48.6045,,,
2025/03/25,HOLD,Hold(momo),0,87433.89,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,328674.11,384429.64,14.5034,0,0,0,0,41500,48.5464,,,
2025/03/26,HOLD,Hold(momo),0,86939.86,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,326904.03,384429.64,14.9639,0,0,0,0,41500,48.3624,,,
2025/03/27,HOLD,Hold(momo),0,87225.77,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,327928.43,384429.64,14.6974,0,0,0,0,41500,48.4205,,,
2025/03/28,HOLD,Hold(momo),0,84425.52,15403.3873,0,15403.3873,3.58294388,0,0,3.58294388,317895.29,384429.64,17.3073,0,0,0,0,41500,47.5121,,,
2025/03/29,BUY,Retrace-1.5,22,82684.37,15403.3873,-3388.7452,12014.6421,3.58294388,0.04095132,0.00003279,3.6238952,311654.13,384429.64,18.9308,0,0,0,0,41500,46.9251,,,
2025/03/30,BUY,Retrace-1.5,22,82418.89,12014.6421,-2643.2213,9371.4208,3.6238952,0.03204492,0.00002566,3.65594012,310689.95,384429.64,19.1816,0,0,0,0,41500,46.8088,,,
2025/03/31,BUY,Retrace-1.5,22,82560.48,9371.4208,-2061.7126,7309.7082,3.65594012,0.02495217,0.00001998,3.68089229,311205.94,384429.64,19.0474,0,0,0,0,41500,46.8259,,,
2025/04/01,HOLD,Hold(momo),0,85180.91,7805.065,0,7805.065,3.68089229,0,0,3.68089229,321346.82,384429.64,16.4095,0,500,495.3568,0,42000,47.3594,,,
2025/04/02,BUY,Retrace-1.5,22,82520.54,7805.065,-1717.1143,6087.9507,3.68089229,0.02079168,0.00001665,3.70168397,311552.91,384429.64,18.9571,0,0,0,0,42000,46.4638,,,
2025/04/03,HOLD,Hold(momo),0,83178.1,6087.9507,0,6087.9507,3.70168397,0,0,3.70168397,313986.99,384429.64,18.3239,0,0,0,0,42000,46.6517,,,
2025/04/04,HOLD,Hold(momo),0,83863.55,6087.9507,0,6087.9507,3.70168397,0,0,3.70168397,316524.31,384429.64,17.6639,0,0,0,0,42000,46.8472,,,
2025/04/05,HOLD,Hold(momo),0,83525.43,6087.9507,0,6087.9507,3.70168397,0,0,3.70168397,315272.7,384429.64,17.9895,0,0,0,0,42000,46.7072,,,
2025/04/06,BUY,Retrace-1.5,22,78382.62,6087.9507,-1339.3492,4748.6015,3.70168397,0.01707365,0.00001367,3.71875763,296234.57,384429.64,22.9418,0,0,0,0,42000,44.952,,,
2025/04/07,BUY,Retrace-1.5,22,79153.21,4748.6015,-1044.6923,3703.9092,3.71875763,0.0131878,0.00001056,3.73194542,299099.37,384429.64,22.1966,0,0,0,0,42000,45.1892,,,
2025/04/08,BUY,Retrace-1.5,22,76270.13,3703.9092,-814.86,2889.0492,3.73194542,0.01067532,0.00000855,3.74262075,288339.22,384429.64,24.9956,0,0,0,0,42000,44.1549,,,
2025/04/09,BUY,Retrace-1.5,22,82603.32,2889.0492,-635.5908,2253.4584,3.74262075,0.00768834,0.00000616,3.75030909,312041.44,384429.64,18.83,0,0,0,0,42000,46.3042,,,
2025/04/10,BUY,Retrace-1.5,22,79576.57,2253.4584,-495.7608,1757.6975,3.75030909,0.006225,0.00000498,3.75653409,300689.8,384429.64,21.7829,0,0,0,0,42000,45.2509,,,
2025/04/11,HOLD,Hold(momo),0,83403.56,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,315066.01,384429.64,18.0433,0,0,0,0,42000,46.5141,,,
2025/04/12,HOLD,Hold(momo),0,85295.8,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,322174.28,384429.64,16.1942,0,0,0,0,42000,47.1055,,,
2025/04/13,HOLD,Hold(momo),0,83733.86,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,316306.8,384429.64,17.7205,0,0,0,0,42000,46.5651,,,
2025/04/14,HOLD,Hold(momo),0,84599.59,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,319558.94,384429.64,16.8745,0,0,0,0,42000,46.82,,,
2025/04/15,HOLD,Hold(momo),0,83664.35,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,316045.68,384429.64,17.7884,0,0,0,0,42000,46.4842,,,
2025/04/16,HOLD,Hold(momo),0,84057.99,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,317524.4,384429.64,17.4038,0,0,0,0,42000,46.5845,,,
2025/04/17,HOLD,Hold(momo),0,84942.93,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,320848.71,384429.64,16.539,0,0,0,0,42000,46.8442,,,
2025/04/18,HOLD,Hold(momo),0,84444.08,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,318974.76,384429.64,17.0265,0,0,0,0,42000,46.6527,,,
2025/04/19,HOLD,Hold(momo),0,85065.98,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,321310.95,384429.64,16.4188,0,0,0,0,42000,46.8258,,,
2025/04/20,HOLD,Hold(momo),0,85165.65,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,321685.36,384429.64,16.3214,0,0,0,0,42000,46.829,,,
2025/04/21,HOLD,Hold(momo),0,87523.25,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,330541.77,384429.64,14.0176,0,0,0,0,42000,47.5536,,,
2025/04/22,HOLD,Hold(momo),0,93469.49,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,352879.02,384429.64,8.2071,0,0,0,0,42000,49.3533,,,
2025/04/23,HOLD,Hold(momo),0,93727.21,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,353847.16,384429.64,7.9553,0,0,0,0,42000,49.3995,,,
2025/04/24,HOLD,Hold(momo),0,94015.59,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,354930.47,384429.64,7.6735,0,0,0,0,42000,49.4546,,,
2025/04/25,HOLD,Hold(momo),0,94717.23,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,357566.2,384429.64,6.9879,0,0,0,0,42000,49.6318,,,
2025/04/26,HOLD,Hold(momo),0,94661.36,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,357356.32,384429.64,7.0425,0,0,0,0,42000,49.5843,,,
2025/04/27,HOLD,Hold(momo),0,93778.87,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,354041.22,384429.64,7.9048,0,0,0,0,42000,49.2915,,,
2025/04/28,HOLD,Hold(momo),0,95039.77,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,358777.83,384429.64,6.6727,0,0,0,0,42000,49.6339,,,
2025/04/29,HOLD,Hold(momo),0,94298.77,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,355994.24,384429.64,7.3968,0,0,0,0,42000,49.3842,,,
2025/04/30,HOLD,Hold(momo),0,94210.99,1757.6975,0,1757.6975,3.75653409,0,0,3.75653409,355664.49,384429.64,7.4826,0,0,0,0,42000,49.3274,,,
2025/05/01,HOLD,Hold(momo),0,96526.29,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,364857.35,384429.64,5.0913,0,500,495.3568,0,42500,49.6804,,,
2025/05/02,HOLD,Hold(momo),0,96951.88,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,366456.1,384429.64,4.6754,0,0,0,0,42500,49.7722,,,
2025/05/03,HOLD,Hold(momo),0,95927.29,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,362607.19,384429.64,5.6766,0,0,0,0,42500,49.4452,,,
2025/05/04,HOLD,Hold(momo),0,94478.69,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,357165.47,384429.64,7.0921,0,0,0,0,42500,48.9918,,,
2025/05/05,HOLD,Hold(momo),0,94862.01,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,358605.43,384429.64,6.7175,0,0,0,0,42500,49.0736,,,
2025/05/06,HOLD,Hold(momo),0,96866.22,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,366134.31,384429.64,4.7591,0,0,0,0,42500,49.6237,,,
2025/05/07,HOLD,Hold(momo),0,97073.38,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,366912.52,384429.64,4.5567,0,0,0,0,42500,49.6522,,,
2025/05/08,HOLD,Hold(momo),0,103264.78,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,390170.72,390170.72,0,0,0,0,0,42500,51.3502,,,
2025/05/09,HOLD,Hold(momo),0,102981.8,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,389107.7,390170.72,0.2725,0,0,0,0,42500,51.241,,,
2025/05/10,HOLD,Hold(momo),0,104783.62,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,395876.29,395876.29,0,0,0,0,0,42500,51.6967,,,
2025/05/11,HOLD,Hold(momo),0,104139.25,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,393455.7,395876.29,0.6115,0,0,0,0,42500,51.4909,,,
2025/05/12,HOLD,Hold(momo),0,102801.53,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,388430.51,395876.29,1.8808,0,0,0,0,42500,51.0961,,,
2025/05/13,HOLD,Hold(momo),0,104119.2,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,393380.38,395876.29,0.6305,0,0,0,0,42500,51.4213,,,
2025/05/14,HOLD,Hold(momo),0,103525.74,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,391151.03,395876.29,1.1936,0,0,0,0,42500,51.229,,,
2025/05/15,HOLD,Hold(momo),0,103789.64,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,392142.37,395876.29,0.9432,0,0,0,0,42500,51.2684,,,
2025/05/16,HOLD,Hold(momo),0,103511.81,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,391098.7,395876.29,1.2068,0,0,0,0,42500,51.1615,,,
2025/05/17,HOLD,Hold(momo),0,103154.35,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,389755.89,395876.29,1.546,0,0,0,0,42500,51.033,,,
2025/05/18,HOLD,Hold(momo),0,106505.02,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,402342.79,402342.79,0,0,0,0,0,42500,51.8965,,,
2025/05/19,HOLD,Hold(momo),0,105604.64,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,398960.48,402342.79,0.8407,0,0,0,0,42500,51.6261,,,
2025/05/20,HOLD,Hold(momo),0,106869.56,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,403712.2,403712.2,0,0,0,0,0,42500,51.9278,,,
2025/05/21,HOLD,Hold(momo),0,109686.52,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,414294.21,414294.21,0,0,0,0,0,42500,52.627,,,
2025/05/22,HOLD,Hold(momo),0,111695.4,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,421840.63,421840.63,0,0,0,0,0,42500,53.1063,,,
2025/05/23,HOLD,Hold(momo),0,107355.2,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,405536.52,421840.63,3.865,0,0,0,0,42500,51.958,,,
2025/05/24,HOLD,Hold(momo),0,107679.53,2253.0543,0,2253.0543,3.75653409,0,0,3.75653409,406754.88,421840.63,3.5762,0,0,0,0,42500,52.0103,,,
